CODIGO_CONTABLE,NOMBRE_CUENTA,TIPO,GRUPO,PADRE JULIAN LORENTE LTDA,
1,ACTIVO,1,1,"116,013,214.37"
11,FONDOS DISPONIBLES,1,2,"9,105,829.58"
1101,Caja,1,4,"3,015,776.90"
110105,Efectivo,1,6,"3,013,949.39"
110110,Caja chica,1,6,"1,827.51"
1102,Depósitos para encaje,1,4,"1,688,000.00"
110205,Banco Central del Ecuador,1,6,"1,688,000.00"
1103,Bancos y otras entidades financieras,1,4,"4,401,452.68"
110305,Banco Central del Ecuador,1,6,"781,123.81"
110310,Entidades del sector financiero público y privado,1,6,"2,270,436.66"
110315,Bancos e instituciones financieras del exterior,1,6,0.00
110320,Entidades del sector financiero popular y solidario,1,6,"1,349,892.21"
1104,Efectos de cobro inmediato,1,4,600.00
110401,Efectos de cobro inmediato,1,6,600.00
1105,Remesas en tránsito / transferencias en tránsito,1,4,0.00
110505,Del país,1,6,0.00
110510,Del exterior,1,6,0.00
110515,Transferencias en tránsito,1,6,
12,OPERACIONES INTERFINANCIERAS,1,2,0.00
1201,Fondos interfinancieros vendidos,1,4,0.00
120105,Entidades del sector financiero privado,1,6,0.00
120110,Entidades del sector financiero público,1,6,0.00
120115,Entidades del sector financiero popular y solidario,1,6,0.00
1202,Operaciones de reporto con instituciones financieras,1,4,
120205,Entidades del sector financiero público,1,6,
120210,Entidades del sector financiero privado,1,6,
13,INVERSIONES,1,2,"4,254,467.56"
1301,A valor razonable con cambios en el estado de resultados de entidades del sector privado y sector financiero popular y solidario,1,4,0.00
130105,De 1 a 30 días sector privado,1,6,0.00
130110,De 31 a 90 días sector privado,1,6,0.00
130115,De 91 a 180 días sector privado,1,6,0.00
130120,De 181 a 360 días sector privado,1,6,0.00
130125,De más de 360 días sector privado,1,6,0.00
130150,De 1 a 30 días sector financiero popular y solidario,1,6,0.00
130155,De 31 a 90 días sector financiero popular y solidario,1,6,0.00
130160,De 91 a 180 días sector financiero popular y solidario,1,6,0.00
130165,De 181 a 360 días sector financiero popular y solidario,1,6,0.00
130170,De más de 360 días sector financiero popular y solidario,1,6,0.00
1302,A valor razonable con cambios en el estado de resultados del Estado o de entidades del sector público,1,4,0.00
130205,De 1 a 30 días,,,0.00
130210,De 31 a 90 días,1,6,0.00
130215,De 91 a 180 días,1,6,0.00
130220,De 181 a 360 días,1,6,0.00
130225,De más de 360 días,1,6,0.00
1303,Disponibles para la venta de entidades del sector privado y sector financiero popular y solidario,1,4,0.00
130305,De 1 a 30 días sector privado,1,6,0.00
130310,De 31 a 90 días sector privado,1,6,0.00
130315,De 91 a 180 días sector privado,1,6,0.00
130320,De 181 a 360 días sector privado,1,6,0.00
130325,De más de 360 días sector privado,1,6,0.00
130350,De 1 a 30 días sector financiero popular y solidario,1,6,0.00
130355,De 31 a 90 días sector financiero popular y solidario,1,6,0.00
130360,De 91 a 180 días sector financiero popular y solidario,1,6,0.00
130365,De 181 a 360 días sector financiero popular y solidario,1,6,0.00
130370,De más de 360 días sector financiero popular y solidario,1,6,0.00
1304,Disponibles para la venta del Estado o de entidades del sector público,1,4,0.00
130405,De 1 a 30 días,,,0.00
130410,De 31 a 90 días,1,6,0.00
130415,De 91 a 180 días,1,6,0.00
130420,De 181 a 360 días,1,6,0.00
130425,De más de 360 días,1,6,0.00
1305,Mantenidas hasta su vencimiento de entidades del sector privado y sector financiero popular y solidario,1,4,"4,254,467.56"
130505,De 1 a 30 días sector privado,1,6,"320,086.45"
130510,De 31 a 90 días sector privado,1,6,"1,278,246.53"
130515,De 91 a 180 días sector privado,1,6,"100,000.00"
130520,De 181 días a 1 año sector privado,1,6,0.00
130525,De 1 a 3 años sector privado,1,6,0.00
130530,De 3 a 5 años sector privado,1,6,0.00
130535,De 5 a 10 años sector privado,1,6,0.00
130540,De más de 10 años sector privado,1,6,0.00
130550,De 1 a 30 días sector financiero popular y solidario,1,6,"1,470,241.55"
130555,De 31 a 90 días sector financiero popular y solidario,1,6,"1,085,893.03"
130560,De 91 a 180 días sector financiero popular y solidario,1,6,0.00
130565,De 181 días a 1 año sector financiero popular y solidario,1,6,0.00
130570,De 1 a 3 años sector financiero popular y solidario,1,6,0.00
130575,De 3 a 5 años sector financiero popular y solidario,1,6,0.00
130580,De 5 a 10 años sector financiero popular y solidario,1,6,0.00
130585,De más de 10 años sector financiero popular y solidario,1,6,0.00
1306,Mantenidas hasta su vencimiento del Estado o de entidades del sector público,1,4,0.00
130605,De 1 a 30 días,,,0.00
130610,De 31 a 90 días,1,6,0.00
130615,De 91 a 180 días,1,6,0.00
130620,De 181 días a 1 año,1,6,0.00
130625,De 1 a 3 años,1,6,0.00
130630,De 3 a 5 años,1,6,0.00
130635,De 5 a 10 años,1,6,0.00
130640,De más de 10 años,1,6,0.00
1307,De disponibilidad restringida,1,4,0.00
130705,Entregadas para operaciones de reporto,1,6,0.00
130710,Depósitos sujetos a restricción,1,6,0.00
130720,Entregados en garantía,1,6,0.00
130790,Otros,1,6,0.00
1399,(Provisión para inversiones),1,4,0.00
139905,(Provisión por deterioro en valuación de inversiones),1,6,0.00
139910,(Provisión general para inversiones),1,6,0.00
14,CARTERA DE CRÉDITOS,1,2,"88,469,363.50"
1401,Cartera de crédito productivo por vencer,1,4,"8,265.64"
140105,De 1 a 30 días,,,"1,145.67"
140110,De 31 a 90 días,1,6,"2,309.71"
