CODIGO_CONTABLE,NOMBRE_CUENTA,TIPO,GRUPO,PADRE JULIAN LORENTE LTDA,
1,ACTIVO,1,1,"136,660,892.01"
11,FONDOS DISPONIBLES,1,2,"12,719,970.16"
1101,Caja,1,4,"3,210,682.56"
110105,Efectivo,1,6,"3,208,032.56"
110110,Caja chica,1,6,"2,650.00"
1102,Depósitos para encaje,1,4,"2,962,270.00"
110205,Banco Central del Ecuador,1,6,"2,962,270.00"
1103,Bancos y otras entidades financieras,1,4,"6,546,867.60"
110305,Banco Central del Ecuador,1,6,"1,981,897.88"
110310,Entidades del sector financiero público y privado,1,6,"2,363,444.81"
110315,Bancos e instituciones financieras del exterior,1,6,0.00
110320,Entidades del sector financiero popular y solidario,1,6,"2,201,524.91"
1104,Efectos de cobro inmediato,1,4,150.00
110401,Efectos de cobro inmediato,1,6,150.00
1105,Remesas en tránsito / transferencias en tránsito,1,4,0.00
110505,Del país,1,6,0.00
110510,Del exterior,1,6,0.00
110515,Transferencias en tránsito,1,6,
12,OPERACIONES INTERFINANCIERAS,1,2,0.00
1201,Fondos interfinancieros vendidos,1,4,0.00
120105,Entidades del sector financiero privado,1,6,0.00
120110,Entidades del sector financiero público,1,6,0.00
120115,Entidades del sector financiero popular y solidario,1,6,0.00
1202,Operaciones de reporto con instituciones financieras,1,4,
120205,Entidades del sector financiero público,1,6,
120210,Entidades del sector financiero privado,1,6,
13,INVERSIONES,1,2,"4,840,915.40"
1301,A valor razonable con cambios en el estado de resultados de entidades del sector privado y sector financiero popular y solidario,1,4,0.00
130105,De 1 a 30 días sector privado,1,6,0.00
130110,De 31 a 90 días sector privado,1,6,0.00
130115,De 91 a 180 días sector privado,1,6,0.00
130120,De 181 a 360 días sector privado,1,6,0.00
130125,De más de 360 días sector privado,1,6,0.00
130150,De 1 a 30 días sector financiero popular y solidario,1,6,0.00
130155,De 31 a 90 días sector financiero popular y solidario,1,6,0.00
130160,De 91 a 180 días sector financiero popular y solidario,1,6,0.00
130165,De 181 a 360 días sector financiero popular y solidario,1,6,0.00
130170,De más de 360 días sector financiero popular y solidario,1,6,0.00
1302,A valor razonable con cambios en el estado de resultados del Estado o de entidades del sector público,1,4,0.00
130205,De 1 a 30 días,,,0.00
130210,De 31 a 90 días,1,6,0.00
130215,De 91 a 180 días,1,6,0.00
130220,De 181 a 360 días,1,6,0.00
130225,De más de 360 días,1,6,0.00
1303,Disponibles para la venta de entidades del sector privado y sector financiero popular y solidario,1,4,0.00
130305,De 1 a 30 días sector privado,1,6,0.00
130310,De 31 a 90 días sector privado,1,6,0.00
130315,De 91 a 180 días sector privado,1,6,0.00
130320,De 181 a 360 días sector privado,1,6,0.00
130325,De más de 360 días sector privado,1,6,0.00
130350,De 1 a 30 días sector financiero popular y solidario,1,6,0.00
130355,De 31 a 90 días sector financiero popular y solidario,1,6,0.00
130360,De 91 a 180 días sector financiero popular y solidario,1,6,0.00
130365,De 181 a 360 días sector financiero popular y solidario,1,6,0.00
130370,De más de 360 días sector financiero popular y solidario,1,6,0.00
1304,Disponibles para la venta del Estado o de entidades del sector público,1,4,0.00
130405,De 1 a 30 días,,,0.00
130410,De 31 a 90 días,1,6,0.00
130415,De 91 a 180 días,1,6,0.00
130420,De 181 a 360 días,1,6,0.00
130425,De más de 360 días,1,6,0.00
1305,Mantenidas hasta su vencimiento de entidades del sector privado y sector financiero popular y solidario,1,4,"4,840,915.40"
130505,De 1 a 30 días sector privado,1,6,"1,161,595.83"
130510,De 31 a 90 días sector privado,1,6,"608,669.33"
130515,De 91 a 180 días sector privado,1,6,0.00
130520,De 181 días a 1 año sector privado,1,6,0.00
130525,De 1 a 3 años sector privado,1,6,"62,500.00"
130530,De 3 a 5 años sector privado,1,6,0.00
130535,De 5 a 10 años sector privado,1,6,0.00
130540,De más de 10 años sector privado,1,6,0.00
130550,De 1 a 30 días sector financiero popular y solidario,1,6,"798,667.52"
130555,De 31 a 90 días sector financiero popular y solidario,1,6,"2,209,482.72"
130560,De 91 a 180 días sector financiero popular y solidario,1,6,0.00
130565,De 181 días a 1 año sector financiero popular y solidario,1,6,0.00
130570,De 1 a 3 años sector financiero popular y solidario,1,6,0.00
130575,De 3 a 5 años sector financiero popular y solidario,1,6,0.00
130580,De 5 a 10 años sector financiero popular y solidario,1,6,0.00
130585,De más de 10 años sector financiero popular y solidario,1,6,0.00
1306,Mantenidas hasta su vencimiento del Estado o de entidades del sector público,1,4,0.00
130605,De 1 a 30 días,,,0.00
130610,De 31 a 90 días,1,6,0.00
130615,De 91 a 180 días,1,6,0.00
130620,De 181 días a 1 año,1,6,0.00
130625,De 1 a 3 años,1,6,0.00
130630,De 3 a 5 años,1,6,0.00
130635,De 5 a 10 años,1,6,0.00
130640,De más de 10 años,1,6,0.00
1307,De disponibilidad restringida,1,4,0.00
130705,Entregadas para operaciones de reporto,1,6,0.00
130710,Depósitos sujetos a restricción,1,6,0.00
130720,Entregados en garantía,1,6,0.00
130790,Otros,1,6,0.00
1399,(Provisión para inversiones),1,4,0.00
139905,(Provisión por deterioro en valuación de inversiones),1,6,0.00
139910,(Provisión general para inversiones),1,6,0.00
14,CARTERA DE CRÉDITOS,1,2,"101,430,999.90"
1401,Cartera de crédito productivo por vencer,1,4,1.00
140105,De 1 a 30 días,,,0.00
140110,De 31 a 90 días,1,6,0.00
140115,De 91 a 180 días,1,6,0.00
140120,De 181 a 360 días,1,6,0.00
140125,De más de 360 días,1,6,1.00
1402,Cartera de crédito de consumo por vencer,1,4,"62,964,441.09"
140205,De 1 a 30 días,,,"1,473,789.70"
140210,De 31 a 90 días,1,6,"2,762,823.85"
140215,De 91 a 180 días,1,6,"4,163,117.79"
140220,De 181 a 360 días,1,6,"7,659,059.31"
140225,De más de 360 días,1,6,"46,905,650.44"
1403,Cartera de crédito inmobiliario por vencer,1,4,"3,992,325.31"
140305,De 1 a 30 días,,,"38,726.89"
140310,De 31 a 90 días,1,6,"68,507.51"
140315,De 91 a 180 días,1,6,"102,918.65"
140320,De 181 a 360 días,1,6,"199,004.62"
140325,De más de 360 días,1,6,"3,583,167.64"
1404,Cartera de microcrédito por vencer,1,4,"33,437,771.22"
140405,De 1 a 30 días,,,"1,038,698.69"
140410,De 31 a 90 días,1,6,"2,237,028.36"
140415,De 91 a 180 días,1,6,"2,865,888.89"
140420,De 181 a 360 días,1,6,"4,648,673.56"
140425,De más de 360 días,1,6,"22,647,481.72"
1408,Cartera de crédito de vivienda de interés social y público por vencer,1,4,0.00
140805,De 1 a 30 días,,,0.00
140810,De 31 a 90 días,1,6,0.00
140815,De 91 a 180 días,1,6,0.00
140820,De 181 a 360 días,1,6,0.00
140825,De más de 360 días,1,6,0.00
1409,Cartera de crédito productivo refinanciada por vencer,1,4,0.00
140905,De 1 a 30 días,,,0.00
140910,De 31 a 90 días,1,6,0.00
140915,De 91 a 180 días,1,6,0.00
140920,De 181 a 360 días,1,6,0.00
140925,De más de 360 días,1,6,0.00
1410,Cartera de crédito de consumo refinanciada por vencer,1,4,"277,866.35"
141005,De 1 a 30 días,,,"5,541.50"
141010,De 31 a 90 días,1,6,"8,364.40"
141015,De 91 a 180 días,1,6,"11,805.47"
141020,De 181 a 360 días,1,6,"22,999.89"
141025,De más de 360 días,1,6,"229,155.09"
1411,Cartera de crédito inmobiliario refinanciada por vencer,1,4,"41,237.46"
141105,De 1 a 30 días,,,"2,692.52"
141110,De 31 a 90 días,1,6,"2,187.70"
141115,De 91 a 180 días,1,6,"4,673.05"
141120,De 181 a 360 días,1,6,"6,532.92"
141125,De más de 360 días,1,6,"25,151.27"
1412,Cartera de microcrédito refinanciada por vencer,1,4,"160,870.43"
141205,De 1 a 30 días,,,"1,736.73"
141210,De 31 a 90 días,1,6,"22,738.25"
141215,De 91 a 180 días,1,6,"5,778.63"
141220,De 181 a 360 días,1,6,"9,501.71"
141225,De más de 360 días,1,6,"121,115.11"
1416,Cartera de crédito de vivienda de interés social y público  refinanciada por vencer,1,4,0.00
141605,De 1 a 30 días,,,0.00
141610,De 31 a 90 días,1,6,0.00
141615,De 91 a 180 días,1,6,0.00
141620,De 181 a 360 días,1,6,0.00
141625,De más de 360 días,1,6,0.00
1417,Cartera de crédito productivo reestructurada por vencer,1,4,0.00
141705,De 1 a 30 días,,,0.00
141710,De 31 a 90 días,1,6,0.00
141715,De 91 a 180 días,1,6,0.00
141720,De 181 a 360 días,1,6,0.00
141725,De más de 360 días,1,6,0.00
1418,Cartera de crédito de consumo reestructurada por vencer,1,4,"13,822.47"
141805,De 1 a 30 días,,,178.85
141810,De 31 a 90 días,1,6,163.87
141815,De 91 a 180 días,1,6,504.55
141820,De 181 a 360 días,1,6,921.23
141825,De más de 360 días,1,6,"12,053.97"
1419,Cartera de crédito inmobiliario reestructurada por vencer,1,4,0.00
141905,De 1 a 30 días,,,0.00
141910,De 31 a 90 días,1,6,0.00
141915,De 91 a 180 días,1,6,0.00
141920,De 181 a 360 días,1,6,0.00
141925,De más de 360 días,1,6,0.00
1420,Cartera de microcrédito reestructurada por vencer,1,4,"49,902.24"
142005,De 1 a 30 días,,,324.43
142010,De 31 a 90 días,1,6,889.13
142015,De 91 a 180 días,1,6,751.16
142020,De 181 a 360 días,1,6,"2,659.79"
142025,De más de 360 días,1,6,"45,277.73"
1424,Cartera de crédito de vivienda de interés social y público  reestructurada por vencer,1,4,0.00
142405,De 1 a 30 días,,,0.00
142410,De 31 a 90 días,1,6,0.00
142415,De 91 a 180 días,1,6,0.00
142420,De 181 a 360 días,1,6,0.00
142425,De más de 360 días,1,6,0.00
1425,Cartera de crédito productivo que no devenga intereses,1,4,0.00
142505,De 1 a 30 días,,,0.00
142510,De 31 a 90 días,1,6,0.00
142515,De 91 a 180 días,1,6,0.00
142520,De 181 a 360 días,1,6,0.00
142525,De más de 360 días,1,6,0.00
1426,Cartera de crédito de consumo que no devenga intereses,1,4,"1,706,018.52"
142605,De 1 a 30 días,,,"114,284.51"
142610,De 31 a 90 días,1,6,"104,929.84"
142615,De 91 a 180 días,1,6,"161,660.63"
142620,De 181 a 360 días,1,6,"294,356.58"
142625,De más de 360 días,1,6,"1,030,786.96"
1427,Cartera de crédito inmobiliario que no devenga intereses,1,4,"30,478.30"
142705,De 1 a 30 días,,,"2,270.55"
142710,De 31 a 90 días,1,6,"1,549.96"
142715,De 91 a 180 días,1,6,"2,372.91"
142720,De 181 a 360 días,1,6,"2,962.63"
142725,De más de 360 días,1,6,"21,322.25"
1428,Cartera de microcrédito que no devenga intereses,1,4,"2,009,959.23"
142805,De 1 a 30 días,,,"140,570.19"
142810,De 31 a 90 días,1,6,"141,633.34"
142815,De 91 a 180 días,1,6,"210,819.64"
142820,De 181 a 360 días,1,6,"365,690.32"
142825,De más de 360 días,1,6,"1,151,245.74"
1432,Cartera de crédito de vivienda de interés social y público que no devenga intereses,1,4,0.00
143205,De 1 a 30 días,,,0.00
143210,De 31 a 90 días,1,6,0.00
143215,De 91 a 180 días,1,6,0.00
143220,De 181 a 360 días,1,6,0.00
143225,De más de 360 días,1,6,0.00
1433,Cartera de crédito productivo refinanciada que no devenga intereses,1,4,0.00
143305,De 1 a 30 días,,,0.00
143310,De 31 a 90 días,1,6,0.00
143315,De 91 a 180 días,1,6,0.00
143320,De 181 a 360 días,1,6,0.00
143325,De más de 360 días,1,6,0.00
1434,Cartera de crédito de consumo refinanciada que no devenga intereses,1,4,"70,519.22"
143405,De 1 a 30 días,,,"2,015.91"
143410,De 31 a 90 días,1,6,"1,931.16"
143415,De 91 a 180 días,1,6,"3,226.06"
143420,De 181 a 360 días,1,6,"6,897.22"
143425,De más de 360 días,1,6,"56,448.87"
1435,Cartera de crédito inmobiliario refinanciada que no devenga intereses,1,4,0.00
143505,De 1 a 30 días,,,0.00
143510,De 31 a 90 días,1,6,0.00
143515,De 91 a 180 días,1,6,0.00
143520,De 181 a 360 días,1,6,0.00
143525,De más de 360 días,1,6,0.00
