CODIGO_CONTABLE,NOMBRE_CUENTA,TIPO,GRUPO,PADRE JULIAN LORENTE LTDA,
1,ACTIVO,1,1,"120,953,154.75"
11,FONDOS DISPONIBLES,1,2,"12,033,026.18"
1101,Caja,1,4,"3,096,421.39"
110105,Efectivo,1,6,"3,094,593.88"
110110,Caja chica,1,6,"1,827.51"
1102,Depósitos para encaje,1,4,"2,203,600.00"
110205,Banco Central del Ecuador,1,6,"2,203,600.00"
1103,Bancos y otras entidades financieras,1,4,"6,728,446.85"
110305,Banco Central del Ecuador,1,6,"1,062,669.05"
110310,Entidades del sector financiero público y privado,1,6,"3,771,448.36"
110315,Bancos e instituciones financieras del exterior,1,6,0.00
110320,Entidades del sector financiero popular y solidario,1,6,"1,894,329.44"
1104,Efectos de cobro inmediato,1,4,"4,557.94"
110401,Efectos de cobro inmediato,1,6,"4,557.94"
1105,Remesas en tránsito / transferencias en tránsito,1,4,0.00
110505,Del país,1,6,0.00
110510,Del exterior,1,6,0.00
110515,Transferencias en tránsito,1,6,
12,OPERACIONES INTERFINANCIERAS,1,2,0.00
1201,Fondos interfinancieros vendidos,1,4,0.00
120105,Entidades del sector financiero privado,1,6,0.00
120110,Entidades del sector financiero público,1,6,0.00
120115,Entidades del sector financiero popular y solidario,1,6,0.00
1202,Operaciones de reporto con instituciones financieras,1,4,
120205,Entidades del sector financiero público,1,6,
120210,Entidades del sector financiero privado,1,6,
13,INVERSIONES,1,2,"2,936,547.40"
1301,A valor razonable con cambios en el estado de resultados de entidades del sector privado y sector financiero popular y solidario,1,4,0.00
130105,De 1 a 30 días sector privado,1,6,0.00
130110,De 31 a 90 días sector privado,1,6,0.00
130115,De 91 a 180 días sector privado,1,6,0.00
130120,De 181 a 360 días sector privado,1,6,0.00
130125,De más de 360 días sector privado,1,6,0.00
130150,De 1 a 30 días sector financiero popular y solidario,1,6,0.00
130155,De 31 a 90 días sector financiero popular y solidario,1,6,0.00
